44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,Was ist denn dein Lieblingsgericht?,2021-06-22 10:10:42.2733333
44F4A98A-40CE-4B38-9864-358B1BDEFF14,Leroy,"Wenn man kein Fleisch ist und/oder keinen Wert auf ""Feuer"" als Garmethode legt, dann lässt sich das aber auch echt gut durch einen Backofen ersetzen",2021-06-22 10:10:56.3766667
44F4A98A-40CE-4B38-9864-358B1BDEFF14,Leroy,"Ich glaub ich hab keins, ich esse ne Menge Sachen sehr gerne. Wenn ich mich festlegen müsste: Lasagne",2021-06-22 10:11:29.7233333
44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,"Ja, das stimmt. Bei uns gibt es öfter Ofengemüse.",2021-06-22 10:11:32.2800000
44F4A98A-40CE-4B38-9864-358B1BDEFF14,Leroy,Und deins?,2021-06-22 10:11:32.4600000
44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,"Oh, lecker! Ich esse gerne Asiatisch, also Curry vielleicht.",2021-06-22 10:11:48.8833333
44F4A98A-40CE-4B38-9864-358B1BDEFF14,Leroy,"Curry ist ja eine ganze ""Gruppe"" von Gerichten. Magst du ein Bestimmtes Curry gern?",2021-06-22 10:12:21.7800000
44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,"Hmm, grünes Thai Curry. Mit extra Tofu.",2021-06-22 10:13:06.4800000
44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,Magst du asiatisches?,2021-06-22 10:13:19.9800000
44F4A98A-40CE-4B38-9864-358B1BDEFF14,Leroy,"Nicht besonders. Wobei man dazu sagen muss, dass ich noch nie _echtes_ asiatisches Essen gegessen habe.",2021-06-22 10:14:11.3566667
44F4A98A-40CE-4B38-9864-358B1BDEFF14,huibuh,Dann solltest du das vielleicht mal :-),2021-06-22 10:14:58.7200000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Hi :-),2021-07-13 09:15:10.8700000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Huhu,2021-07-13 09:15:20.7000000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Alles gut bei dir?,2021-07-13 09:15:26.6333333
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Mir gehts sehr gut und selbst?,2021-07-13 09:15:35.5733333
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Ja, auch. :-)",2021-07-13 09:15:50.6533333
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Warst du schon im Urlaub?,2021-07-13 09:15:55.7600000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Ja und es war super,2021-07-13 09:16:36.7466667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Wo warst du denn?,2021-07-13 09:16:51.7633333
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Am Meer,2021-07-13 09:17:03.7866667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,und es gab dort Robben am Strand,2021-07-13 09:17:12.7000000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Das ist ja cool! Konnte man auch richtig nah an die ran gehen?,2021-07-13 09:17:43.1333333
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Glücklicherweise waren 200 meter Wasser dazwischen. Quasi eine natürliche Barriere. Ganz gut für den Tourismus,2021-07-13 09:18:16.8100000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Schon eine Idee wo ich war?,2021-07-13 09:18:20.6700000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,In Canada!,2021-07-13 09:18:36.0766667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Nein, wahrscheinlich an der Nordsee?",2021-07-13 09:18:43.2066667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,"Kanada ist mir etwas zu warm momentan, die haben ja 50 Grad im Schatten",2021-07-13 09:19:01.4666667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,richtig :-),2021-07-13 09:19:10.6700000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Fährst du noch weg?,2021-07-13 09:20:00.5933333
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Urlaub in Deutschland kann auch schön sein :-) hast du dich extra dazu entschieden oder warst du schon öfter da?,2021-07-13 09:20:09.7500000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,"Ich wollte mal mit der Bahn in den Urlaub und schauen ob mir das gefällt, da ich aufs Auto oder Fliegen wegen Corona und der Umwelt mal verzichten wollte und es hat gut geklappt. Ich war zum ersten mal da",2021-07-13 09:20:57.8900000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Das hört sich gut an :-) Nach Norddeutschland kommt man mit der Bahn ja auch ganz gut. Ich war in Berlin - auch mit der Bahn,2021-07-13 09:21:44.2933333
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Da war es nicht ganz so schön wie mit Robben am Strand, aber auch ganz interessant",2021-07-13 09:22:06.2200000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Warst du im Bundestag?,2021-07-13 09:22:20.3466667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Da würde ich gerne mal hin,2021-07-13 09:22:23.5166667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Berlin ist was bewusstes Leben angeht ja auch quasi eine Hochburg. Den Bundestag habe ich mir bei einem vorherigen Besuch mal von außen angeguckt, sah sehr schön da. Ich war tatsächlich hauptsächlich in Berlin wegen des Essens und um ein paar ""Öko""-Läden zu erkunden :-)",2021-07-13 09:23:26.7400000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Ist Berlin da besonders wegen der Öko Läden?,2021-07-13 09:24:10.5966667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Da gibt es ja eine große alternative Szene, viele Veganer und Läden, die auf fairen und nachhaltigen Handel setzen. Zumindest mehr als bei uns",2021-07-13 09:24:52.8633333
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Das finde ich auch sehr interessant,2021-07-13 09:25:16.0066667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Zum Beispiel super viele Secondhand Läden, Biomärkte, natürliche Kosmetik und ähnliches",2021-07-13 09:25:32.0200000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,"Glaubst du, das wird sich gesellschaftlich durchsetzen?",2021-07-13 09:25:56.3633333
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,"Oder was spricht dagegen, dass alle nur noch in Biomärkten einkaufen gehen?",2021-07-13 09:26:25.8500000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Ich versuche da zuhause im Alltag auch immer drauf zu achten, aber natürlich ist es nicht so einfach. Genau deshalb denke ich, dass es zumindest noch etwas dauern wird oder erst eine Katastrophe under ähnliches geben muss, damit das normal wird.",2021-07-13 09:26:56.2066667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Was Naturkatastrophen angeht sind wir in Deutschland wohl erst sehr spät an der Reihe,2021-07-13 09:27:19.6600000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Wenn man sich die 50 Grad im Schatten in den USA zum Beispiel anschaut,2021-07-13 09:27:41.5366667
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,"Naja, vielleicht sind die Strände bald auch etwas näher bei uns und die Robben und Nordseeinseln gibt es nicht mehr",2021-07-13 09:28:08.2400000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Es hängt ja alles zusammen,2021-07-13 09:28:14.8500000
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,"Mein du, du hast bereits über dem gelebt, was du dir von der Erde an Ressourcen bereits nehmen konntest ohne ihr zu schaden oder lebst jetzt dadrunter?",2021-07-13 09:29:15.8600000
6635AE21-AFB1-483A-86A8-3678795910A2,huibuh,Also früher habe ich auf jeden Fall deutlich mehr Ressourcen verbraucht als jetzt.,2021-07-13 09:29:48.8666667
6635AE21-AFB1-483A-86A8-3678795910A2,TommyHilfiger,Mist nur noch 15 Sekunden :-D,2021-07-13 09:29:52.2433333
214CFEF9-182D-44B8-AAD4-36965B2B26A9,tmplxz,Hallo?,2021-06-29 09:38:38.5033333
214CFEF9-182D-44B8-AAD4-36965B2B26A9,Kaesetoast,Hi!,2021-06-29 09:40:16.6466667
214CFEF9-182D-44B8-AAD4-36965B2B26A9,Kaesetoast,Wie war dein Wochenende?,2021-06-29 09:40:36.8666667
214CFEF9-182D-44B8-AAD4-36965B2B26A9,tmplxz,"Gut soweit, viel unterwegs gewesen! Und selbst?",2021-06-29 09:43:41.5266667
214CFEF9-182D-44B8-AAD4-36965B2B26A9,Kaesetoast,"Ich war bouldern, das war sehr gut. Wo warst du überall?",2021-06-29 09:44:03.8366667
B8597D3B-DFD1-4721-801E-378B628E068C,Leroy,Moin moin.,2021-06-22 10:15:07.8266667
F97A55D9-2AF0-4E9F-834D-39537E3A24F5,huibuh,Hallo?,2021-06-22 07:32:34.9733333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,Hey,2021-06-29 09:18:38.8300000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Hi!,2021-06-29 09:18:51.1866667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,So früh schon jemand hier,2021-06-29 09:19:00.5433333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Ging das jetzt automatisch los? Ich hoffe ich hab dich nicht warten lassen...,2021-06-29 09:19:16.5966667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,"Ja bin gerade im Meeting nur am Zuhören, da kann man schon mal das Chatten anfangen",2021-06-29 09:19:36.6433333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Ja, vielleicht weil ich schon vorher auf Matchen geklickt habe und kann kamst du irgendwann.",2021-06-29 09:20:02.2066667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Oh, ist hier tatsächlich gerade ähnlich",2021-06-29 09:20:11.7533333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Hast du hier schonmal gechattet?,2021-06-29 09:20:52.6133333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Ich hatte es irgendwie immer im Hinterkopf aber nie gemacht,2021-06-29 09:21:14.7533333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"So ein paar Mal schon, der Timer ist allerdings neu. Und du?",2021-06-29 09:21:16.1666667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Oh, das kam zu spät",2021-06-29 09:21:53.5066667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Na dann, alles sonst gut bei dir? Noch müde?",2021-06-29 09:22:08.6333333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,"Ja sonst alles gut. Seit 6 Uhr haben mich die Katzen nicht mehr schlafen lassen, daher recht müde.",2021-06-29 09:23:00.4600000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,"Aber gerade das letzte Meeting für heute, danach habe ich nur noch entspannte Arbeit.",2021-06-29 09:23:22.3200000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,Wieviele Katzen hast du denn? Die hatten doch bestimmt Hunger oder wollten Aufmerksamkeit..,2021-06-29 09:23:59.9466667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,"2 Katzen. Ja, die beiden haben konstanten Hunger und lassen mich oft nicht in Ruhe. Aber ist ganz schön im Homeoffice Gesellschaft zu haben.",2021-06-29 09:24:42.4133333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Bist du auch komplett im Homeoffice?,2021-06-29 09:24:53.6200000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Ich hätte auch gerne Katzen, habe Kaninchen, aber die brauchen nicht so viel Aufmerksamkeit. Momentan bin ich auch im Homeoffice aber da ja ab dem 1.07 die offizielle Regelung kippt ist das für die nächste Woche unklar.",2021-06-29 09:25:51.9733333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,Bist du lieber im Homeoffice oder vor Ort?,2021-06-29 09:26:07.2000000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,"Ich fand Homeoffce die ersten Monate super, aber inzwischen freue ich mich auch demnächst wieder ins Büro zu können.",2021-06-29 09:26:40.6500000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Ganz auf Homeoffice verzichten möchte ich aber nicht mehr,2021-06-29 09:26:47.9166667
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,So 2-3 tage Büro die Woche ist genug,2021-06-29 09:27:03.8000000
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,turtleneck,"Ich würde gerne noch bleiben, leider muss ich sonst immer eine Stunde oder so fahren. Ganz ohne möchte ich auch nicht mehr, maximal 2 Tage wären okay. Ich schaffe einfach so viel mehr im Homeoffice, man kann mal Pakete annehmen und sonstwas",2021-06-29 09:28:04.0033333
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C,a_stranger,Ja wirklich praktisch. Ich merke aber auch dass ich zuhause viel aufschiebe weil es immer irgendwas zu tun gibt.,2021-06-29 09:29:42.7200000
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Hi,2021-06-22 09:45:13.2533333
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,"Heyho, bist du vegan?",2021-06-22 09:45:16.7533333
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,Ich nicht,2021-06-22 09:45:20.4066667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Ich schon :-D,2021-06-22 09:45:30.2166667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Wieso du nicht?,2021-06-22 09:45:44.7533333
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,"Versuche, zu reduzieren, bewusster kaufen und so. Ganz verzichten jedoch gelingt mir noch nicht.",2021-06-22 09:46:36.7200000
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,Milch habe ich immerhin reduziert von 4 Liter die Woche auf knapp über 1 Liter,2021-06-22 09:47:38.4733333
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Das ist doch super :-) Man muss ja nicht direkt auf alles verzichten. Kleine Schritte reichen ja für den Anfang,2021-06-22 09:48:44.3800000
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,"Ansonsten halt der Versuch, möglichst nichts zu kaufen, was aus Massenhaltung und so stammt.",2021-06-22 09:50:16.7866667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,"Ja, das ist glaube ich wichtig. Die Bedingungen sind da wirklich nicht so toll für die Tiere. Da habe ich schon einige Dokumentationen gesehen.",2021-06-22 09:53:30.2266667
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,Dieses Hintergrundbild mit den ganzen Fastfood-Sachen und Süßigkeiten mach mich irgendwie hungrig...,2021-06-22 09:54:07.4766667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,"Haha, ja das kann ich verstehen. Ich habe zum Glück schon was gegessen. Was ist denn dein Lieblingsgericht?",2021-06-22 09:54:42.2433333
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,Schwer zu sagen,2021-06-22 09:55:53.9066667
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,Eine sehr gut gemachte Pizza hat schon was,2021-06-22 09:57:16.1066667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Eher so was wie Pizza und Spaghetti oder eher was ausgefalleneres?,2021-06-22 09:57:16.4200000
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,"Ah ok ",2021-06-22 09:57:22.6066667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Welche Sorte?,2021-06-22 09:57:40.7000000
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,"Wenn ich selber was mache, dann eher bodenständiges Zeugs",2021-06-22 09:57:49.9966667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Also ich esse auch gerne mal Asiatisch :-),2021-06-22 09:58:48.7800000
B06B9F14-8758-439A-AB6A-3EB63B76B355,SugarDaddy1977,"Damals gab es ""Wok Man"" in der Innenstadt, da habe ich immer gebratene Nudeln gegessen",2021-06-22 09:59:22.4666667
B06B9F14-8758-439A-AB6A-3EB63B76B355,huibuh,Die sind auch lecker :-),2021-06-22 09:59:40.6700000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,"Hi! Wie geht es dir? ",2021-06-18 10:16:47.6266667
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,dude123,"Aktuell ist es viel zu warm ",2021-06-18 10:35:12.9833333
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,dude123,Und bei dir?,2021-06-18 10:35:20.2033333
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,Ja.... warm trifft es ganz gut. Wirst du am Wochenende was dagegen unternehmen? Freibad oder soß,2021-06-18 10:39:03.2866667
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,dude123,Bin am Wochende zu Besuch bei meinen Eltern. Die haben einen Pool. Darin wird es sich aushalten lassen. Und selbst?,2021-06-18 10:40:49.5100000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,"Ein Pool ist toll. Ich überlege noch, welches Nass ich mal aufsuchen kann. ",2021-06-18 10:41:58.0400000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,Aber ich werde wohl dieses Wochenende grillen gehen. Vielleicht bauen wir ein kleines Planschbecken für die Füße auf.,2021-06-18 10:42:32.4000000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,dude123,"Ich werde mir auf lange sich wohl eine Klimaanlage zulegen. Ich frage mich, ob ich mich dafür beeilen muss. Nicht das alle eine haben wollen und die Preis an die Decke gehen.",2021-06-18 10:44:52.4300000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,"Da solltest du vielleicht tatsächlich schnell sein. Das könnte wirklich gut sein Letztes Jahr sind die doch auch schon teilweise teuer geworden, oder?",2021-06-18 10:47:55.2000000
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,dude123,"Da habe ich das nicht so beobachtet. Bin mir aber noch unschlüssig über die Größe. ",2021-06-18 10:52:14.4733333
EF5F8FF3-1F1F-4245-A808-3F713C257D3B,Kaesetoast,Was muss man da denn beachten?,2021-06-18 11:06:20.1266667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Kaninchen oder Kanarienvogel?,2021-06-22 10:00:14.9566667
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Kaninchen. Kanarienvögel sind manchmal so laut,2021-06-22 10:00:53.4366667
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Brezel oder Laugenstange?,2021-06-22 10:01:04.1266667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Das stimmt. Und ich hätte immer Angst, dass sie einen auf den Kopf kacken.",2021-06-22 10:01:21.1233333
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Auf jeden Fall LAugenstange, die lässt sich leichter beschmieren.",2021-06-22 10:01:30.6733333
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,"Auf den Kopf kacken die einem normalerweise nicht. Aber die schreien immer, wenn der TV an ist :D",2021-06-22 10:02:40.9100000
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Da versteht man nichts,2021-06-22 10:02:51.3000000
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Mir hat als Kind im Zoo mal ein Papagei im Vogelhaus auf den Kopf gekackt... Seitdem hab ich da dann doch eine Fast-Phobie vor :-D,2021-06-22 10:03:12.8600000
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,:D,2021-06-22 10:03:33.1100000
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,"Ja okay, dann kann ich deine Angst verstehen",2021-06-22 10:03:42.7200000
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Was würdest du denn als Haustier halten, wenn du die freie Wahl hättest? ",2021-06-22 10:03:56.4700000
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Ich glaub, ich würde mir einen Pfeifhasen holen.... Die sind sooo süß! Und eine sehr flauschige Katze",2021-06-22 10:04:22.8766667
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Schwierig. Am coolsten finde ich auf jeden Fall einen Hund. Aber so viel Zeit und Platz habe ich gar nicht,2021-06-22 10:04:35.9933333
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Was ist denn ein Pfeifhase?,2021-06-22 10:04:45.2666667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Aber du hast ja jetzt die freie Wahl. Es ginge sogar ein Nilpferd ;-),2021-06-22 10:04:55.7866667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Ein Nagetier, googel das mal. Super suüß",2021-06-22 10:05:10.9400000
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Die quieken richtig schön.,2021-06-22 10:05:16.6300000
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Ja dann auf jeden Fall einen Hund :D,2021-06-22 10:05:26.8766667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Eine bestimmte Rasse?,2021-06-22 10:05:39.8766667
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,Sind das denn richtige Haustiere? Also so Meerschweinchen ähnlich?,2021-06-22 10:06:12.2866667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,"Ne, das sind Wildtiere.",2021-06-22 10:06:24.4900000
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Die sind auch gefährdet :-(,2021-06-22 10:06:33.9900000
8221A58B-5302-46DD-830C-3F93A6968830,Apfel1,"Es gibt schöne Rassen, aber ich finde die Aufzucht nicht so gut. Deshalb nen Mischling",2021-06-22 10:07:10.7166667
8221A58B-5302-46DD-830C-3F93A6968830,Kaesetoast,Aus dem Tierheim?,2021-06-22 10:07:19.3000000
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Hallo!,2021-07-01 13:30:14.6433333
9E8F4A60-8411-4248-9263-415550694076,huibuh,Hi :-),2021-07-01 13:30:19.3633333
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Was machst du gerade spannendes?,2021-07-01 13:30:32.3533333
9E8F4A60-8411-4248-9263-415550694076,huibuh,Ich arbeite gerade :-D Und du?,2021-07-01 13:30:56.1133333
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Ich auch... Ist ja schon ein bisschen langweilig :D,2021-07-01 13:31:13.7133333
9E8F4A60-8411-4248-9263-415550694076,huibuh,Haha :-D,2021-07-01 13:31:30.1866667
9E8F4A60-8411-4248-9263-415550694076,huibuh,Was machst du denn gerne in deiner Freizeit?,2021-07-01 13:31:36.0400000
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Ich gehe im Moment gerne bouldern, ich liebe es zu kochen, spiele Xylophon in einem kleinen Orchester und mittlerweile genieße ich wieder geöffnete Cocktailbars :D",2021-07-01 13:32:33.9933333
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Und du?,2021-07-01 13:32:39.5100000
9E8F4A60-8411-4248-9263-415550694076,huibuh,Wow! das hört sich ja total exotisch an :-D Ein bisschen was von allem ist dabei. Ich bin da eher langweilig und gehe ganz gerne mal zum Yoga.,2021-07-01 13:33:59.7466667
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Yoga ist auch super! Bin im Moment am überlegen, in welchem Sport-Etablissement ich wieder ein wenig mehr Sport nachgehen könnte. Und da muss definitiv auch ein Yoga Kurs angeboten werden.",2021-07-01 13:34:45.7433333
9E8F4A60-8411-4248-9263-415550694076,huibuh,Also suchst du noch nach einem Studio oder einer Gruppe oder ähnlichem? Bouldern ist ja echt ganz etwas anderes als Yoga :-),2021-07-01 13:36:51.5766667
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Stimmt, aber ich mag es nicht, immer das Gleiche zu machen. Ich mag das, wenn man mehrere Sachen hat. Dann freut man sich auch mehr auf die einzelnen Sachen. Ich suche nach einer Art Studio, genau. Aber vielleicht mit irgendeinem Fitness-Teil dabei, um auch Gerätetraining machen zu können oder ein breiteres Kurs-Angebot. Dann kann man ab und zu auch noch andere Sachen ausprobieren.",2021-07-01 13:38:16.1666667
9E8F4A60-8411-4248-9263-415550694076,huibuh,"Ja das stimmt :-) Ich habe letztes Jahr Urban Sports Club genutzt, kennst du das?",2021-07-01 13:39:07.0800000
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Nein, kenne ich nicht. Wo oder was ist das?",2021-07-01 13:39:20.4700000
9E8F4A60-8411-4248-9263-415550694076,huibuh,Das ist eine Platform bei der sich verschiedene Studios eingetragen haben und über ein Abo kann man dann alle eingetragenen Studios nutzen.,2021-07-01 13:40:58.2366667
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Das klingt richtig gut! Ist das teuer?,2021-07-01 13:41:10.3766667
9E8F4A60-8411-4248-9263-415550694076,huibuh,"Es gibt also Yoga, Kletterhallen, Fitnessstudios, Tanz und alles mögliche, wo man dann hingehen kann und man zahlt nur einmal im Monat",2021-07-01 13:41:28.8466667
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Das klingt wirklich gut! Das werde ich mal auschecken :D Dankeschön!,2021-07-01 13:41:49.3166667
9E8F4A60-8411-4248-9263-415550694076,huibuh,"Gerne :-) Während Corona haben die auch online Kurse angeboten, da habe ich aber nicht teilgenommen",2021-07-01 13:43:03.0200000
9E8F4A60-8411-4248-9263-415550694076,huibuh,"Ein weiteres Plus ist, dass man das in ganz Deutschland nutzen kann, also nicht nur in der eigenen Stadt",2021-07-01 13:43:24.2700000
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Ich fänd es ja super, wenn solche Online Angebote zum Teil bestehen bleiben. An manchen Tagen ist das einfach eine so gute Alternative.",2021-07-01 13:43:45.5833333
9E8F4A60-8411-4248-9263-415550694076,huibuh,"Ich mag die tatsächlich nicht so gerne, weil ich  mir zuhause immer deutlich weniger Mühe gebe .-D",2021-07-01 13:44:16.1600000
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Ja, aber weniger Mühe ist besser als gar keine Mühe :-D ",2021-07-01 13:44:31.0133333
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,Sofern man sonst nicht hingehen könnte,2021-07-01 13:44:40.1166667
9E8F4A60-8411-4248-9263-415550694076,Kaesetoast,"Dankeschön für das Gespräch! War nett mit dir :) ",2021-07-01 13:44:51.6766667
306ED3F7-A3A0-41DC-BDC8-420AEFE1DE6B,huibuh,Hi,2021-06-22 10:15:11.5266667
306ED3F7-A3A0-41DC-BDC8-420AEFE1DE6B,grassroot,Hey,2021-06-22 10:15:15.6200000
306ED3F7-A3A0-41DC-BDC8-420AEFE1DE6B,huibuh,Wie geht's?,2021-06-22 10:15:21.4166667
306ED3F7-A3A0-41DC-BDC8-420AEFE1DE6B,grassroot,Ganz gut soweit :-) Und selbst?,2021-06-22 10:15:38.4033333
306ED3F7-A3A0-41DC-BDC8-420AEFE1DE6B,huibuh,"Auch, danke :-)",2021-06-22 10:15:46.7466667
